Unnamed: 0,question,answer
169.0,电池续航一般多少,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
170.0,这个电池续航多少,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
171.0,电池续航多少的,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
172.0,电池续航多少,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
173.0,电池续航怎么样,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
174.0,48电池多少续航,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
175.0,这个电池能续航多久,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
176.0,60电池续航,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
177.0,60电池续航多少,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
178.0,电池续航多远,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
179.0,你们电池理论续航多少,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
180.0,这边电池续航多多少公里,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
181.0,60的电池续航多少啊,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
182.0,这个电池一般能续航多远,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
183.0,电池续航里程是多少呢,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
184.0,这边电池能续航多少公里,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
185.0,电池可以续航多远,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
186.0,一颗电池续航是多少,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
187.0,一个电池能续航多久,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
188.0,一个电池续航里程是多少,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
189.0,电池可以续航多久,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
190.0,电池续航多少公里,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
191.0,电池续航多久,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
192.0,电池续航里程,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
193.0,不知道咱这个电池续航能力怎么样,"您好，电池续航要分以下情况：
1、理论上：48v满电续航在50~60公里左右，60v满电电池续航在60~70公里；60vmax满电电池续航在80-100公里
2、理论续航里程范围仅供参考，需要结合实际骑手车辆控制器功率和车辆载重/使用城市的路况综合考虑为准。"
194.0,这个电池可以充电吗,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
195.0,电池自己充电,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
196.0,我可以给电池充电吗,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
197.0,这个电池我们能充电吗,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
198.0,我自己的电池怎么充电,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
199.0,电池能充电吗,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
200.0,这个电池可以自己充电吗,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
201.0,电池可以自己充电吗,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
202.0,可以用我自己电池充电吗,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
203.0,租的电池能不能充电,您好，很抱歉，为了保证您的安全，电池不支持个人充电，仅可在这锂换电的电柜内充电。
